,popularity,genre_ids,revenue,12,16,14,9648,35,878,28,10770,10402,10752,27,53,37,36,99,18,10749,10751,80
1226,24.217,[28],65000000.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1227,24.206,"[10752, 18]",20416563.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1228,24.184,[28],5148503.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1229,24.184,"[35, 10751, 12, 14, 10749]",66002004.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1230,24.166999999999998,"[28, 18, 36]",156844753.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1231,24.160999999999998,"[12, 28]",786636033.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1232,24.148000000000003,"[18, 36]",79603.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1233,24.127,"[16, 10751]",202404009.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1234,24.115,"[14, 878, 10751]",100086793.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1235,24.107,[18],168167691.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1236,24.107,"[9648, 53]",39723096.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1237,24.09800000000001,"[18, 10402, 10749]",140470746.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1238,24.096,"[80, 18, 14]",132180323.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1239,24.088,"[28, 12, 53]",57500000.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1240,24.087,"[28, 80, 53]",660132.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1241,24.081,[35],140376621.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1242,24.073,"[12, 16, 14, 10751]",87404651.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1243,24.052,"[9648, 53, 10749]",28000000.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1244,24.046,[18],204594016.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1245,24.046,"[16, 10751, 12, 28, 878, 35]",23159305.0,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1246,24.044,"[80, 18, 53]",291465034.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1247,24.031999999999996,"[28, 80, 878]",159055768.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
1248,24.031999999999996,"[12, 28, 14]",401128639.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1249,24.006999999999998,"[18, 28, 10752, 36]",456758981.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
1250,24.002,"[35, 18]",59489799.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1251,23.997,"[28, 12, 878, 53]",198802074.0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1252,23.965999999999998,[35],194564672.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1253,23.947,"[35, 18, 10749]",288347692.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1254,23.945999999999998,"[12, 16, 35, 10751]",34156960.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1255,23.930999999999997,"[18, 14, 10749]",333932083.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1256,23.915,"[18, 10402, 10749]",16367326.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1257,23.896,"[27, 53]",37664855.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1258,23.895,"[16, 35, 10751]",603900354.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1259,23.893,"[28, 12, 878]",240697856.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1260,23.881,"[35, 10751]",79082515.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1261,23.87,[18],85182160.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1262,23.866,[35],120645.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1263,23.844,[99],8413144.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1264,23.844,"[14, 27, 878, 53]",25480490.0,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1265,23.833000000000002,"[18, 10749]",9729987.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1266,23.833000000000002,"[80, 18]",28262574.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1267,23.805999999999997,"[18, 27, 53]",161451538.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
1268,23.789,"[28, 80, 27, 53]",49078000.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
1269,23.788,"[28, 18]",19775853.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1270,23.771,"[28, 27, 878, 53]",16593554.0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False
1271,23.756,[35],247275374.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1272,23.745,"[35, 14, 10749]",17399000.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1273,23.737,"[9648, 878, 53]",147332697.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1274,23.736,"[27, 53]",18112929.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1275,23.732,"[28, 35, 80, 53]",148100000.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1276,23.701,[27],17985893.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1277,23.699,"[80, 18, 36, 53]",76270454.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True
1278,23.695999999999998,"[28, 80, 53]",40346186.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1279,23.684,"[28, 14]",122195920.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1280,23.680999999999997,"[12, 16, 35, 10751]",219788712.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1281,23.66,"[35, 18]",58058367.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1282,23.659000000000002,"[28, 12, 27, 878]",177427090.0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
1283,23.643,"[12, 14, 878, 10751]",792965326.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1284,23.631,"[16, 18, 10751]",267447150.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1285,23.631,"[28, 12, 18, 53]",77278331.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1286,23.607,"[28, 35]",42776760.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1287,23.6,"[18, 10402]",167323950.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1288,23.574,"[18, 9648, 53]",256697520.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1289,23.566,"[28, 12, 35, 14, 9648, 10751]",112483764.0,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1290,23.566,"[28, 35, 53, 9648]",855888.0,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1291,23.561,"[53, 18, 80, 27]",34266564.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
1292,23.559,"[27, 53]",27105095.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1293,23.546,"[28, 16, 80, 53]",4571025.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1294,23.541999999999998,"[18, 10752]",120072577.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1295,23.535999999999998,[27],83080890.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1296,23.533,"[10402, 10749, 10751]",62646763.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1297,23.525,"[28, 9648, 53]",2367161.0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1298,23.515,"[28, 12, 878]",572700000.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1299,23.500999999999998,"[16, 10751]",139804348.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1300,23.499000000000002,"[35, 18]",76858273.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1301,23.486,"[18, 53, 10752]",49230772.0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1302,23.463,"[28, 16, 878, 10751]",19551067.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1303,23.44,"[18, 10749]",178043761.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1304,23.44,"[18, 14, 27, 53]",30749142.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
1305,23.41,"[12, 10752, 36, 28]",203567857.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
1306,23.409000000000002,"[28, 878, 53]",157107755.0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1307,23.406999999999996,"[28, 878, 53]",127233108.0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1308,23.384,"[28, 878]",45465299.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1309,23.381999999999998,"[28, 12, 878]",222231186.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1310,23.375999999999998,"[28, 35]",126041322.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1311,23.349,"[10751, 18, 10402]",66122026.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1312,23.342,"[18, 36, 53]",57076286.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1313,23.314,"[35, 14, 10749, 10751]",340487652.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1314,23.308000000000003,"[28, 12, 80, 10752]",173000000.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1315,23.305999999999997,[18],14493284.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1316,23.287,"[28, 12, 16, 35, 14, 10751]",80767884.0,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1317,23.285999999999998,"[28, 80, 18, 53]",35164920.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1318,23.283,"[12, 35, 10749]",18755936.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1319,23.281999999999996,[35],270665134.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320,23.279,[18],11942780.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1321,23.275,"[12, 16, 18, 10751]",218613188.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1322,23.27,"[12, 16, 35, 10751]",1156730962.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1323,23.256,"[18, 10749]",159291809.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1324,23.256,"[28, 80, 18, 53]",187436818.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1325,23.249000000000002,"[18, 9648, 53]",36642838.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1326,23.246,"[878, 53]",4824499.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1327,23.230999999999998,"[27, 53]",45172994.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1328,23.23,"[18, 10749]",1314053.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1329,23.219,"[35, 18, 10402, 10749]",11122090.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1330,23.215,"[35, 10751]",190212113.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1331,23.199,"[12, 16, 35, 10751]",46471023.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1332,23.19,"[12, 35, 10751]",61503218.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1333,23.171,"[35, 18, 10749]",142851197.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1334,23.156,[35],94017294.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1335,23.131,[35],130560428.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1336,23.127,[27],11403529.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1337,23.123,"[28, 53]",60462347.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1338,23.101,"[12, 28, 53, 878]",121214377.0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1339,23.096999999999998,"[28, 12, 14]",783766341.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1340,23.087,"[12, 14, 28, 35, 10751]",413106170.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1341,23.07800000000001,"[28, 16, 878]",50353002.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1342,23.076,"[80, 18, 9648, 53]",44998252.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1343,23.066,"[53, 28, 12, 35, 80]",177238796.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1344,23.064,"[28, 35]",33562069.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1345,23.044,"[28, 14, 53]",132511035.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1346,23.034000000000002,"[35, 10751]",99255460.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1347,23.017,"[28, 53]",383531464.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1348,23.00800000000001,[18],2360281.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1349,23.00800000000001,[27],51749995.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1350,22.991999999999997,"[878, 53]",163403799.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1351,22.95,"[28, 18, 53]",288500217.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1352,22.949,"[28, 53, 80, 10749]",12281551.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
1353,22.948,"[16, 10751, 35, 878, 12]",250200000.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1354,22.945,"[27, 53, 878]",32893421.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1355,22.930999999999997,"[14, 27]",24769466.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1356,22.929000000000002,"[80, 18, 9648, 53]",84785914.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1357,22.905,"[28, 80, 53]",32540674.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1358,22.896,"[35, 10751]",229736344.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1359,22.893,"[27, 53, 35]",34872033.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1360,22.893,"[28, 12, 35, 80, 53]",160078586.0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1361,22.88,"[35, 18, 10749]",237994561.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1362,22.872,"[14, 53, 27]",89162162.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1363,22.857,"[80, 27, 9648]",173046663.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1364,22.853,"[35, 10751]",147880543.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1365,22.84800000000001,"[28, 12, 878]",125537191.0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1366,22.843000000000004,"[16, 10749, 10751]",93933394.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1367,22.835,"[35, 80]",138259062.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1368,22.826999999999998,"[28, 35, 14, 10402, 10749]",47664559.0,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
1369,22.820999999999998,"[28, 878, 53, 37]",174822325.0,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
1370,22.791999999999998,"[28, 80, 878, 53]",18409891.0,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
1371,22.789,"[80, 53]",68572378.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1372,22.755,"[27, 878, 53]",100541806.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1373,22.750999999999998,"[18, 14]",47309313.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1374,22.744,"[35, 10751]",320689294.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1375,22.724,"[18, 9648, 53]",109676311.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1376,22.719,"[18, 10749]",1740683.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1377,22.705,"[28, 80, 53]",158733820.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1378,22.704,"[12, 16, 14, 10751]",2401722.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1379,22.698,"[28, 12, 53]",361832400.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1380,22.686999999999998,"[35, 18]",219417255.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1381,22.68,"[28, 80, 53]",89083229.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1382,22.653000000000002,"[28, 80, 53]",43928932.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1383,22.65,"[35, 28, 878]",46089287.0,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1384,22.65,"[80, 53]",362744280.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1385,22.64,"[14, 9648, 53]",50710400.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1386,22.636,"[53, 9648, 27, 18]",148868835.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
1387,22.624000000000002,"[35, 14, 10402, 10749, 10751]",110230332.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1388,22.618000000000002,"[18, 12]",362637473.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1389,22.615,"[28, 12, 80]",60700000.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1390,22.613000000000003,[18],7233471.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1391,22.605999999999998,"[18, 10749]",351040419.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1392,22.605,[27],132963417.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1393,22.592,"[28, 53]",240031094.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1394,22.576,"[14, 35, 10751]",172842355.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1395,22.576,"[14, 35, 10751]",341631208.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1396,22.568,"[28, 14, 12]",165333180.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1397,22.566999999999997,[18],78874843.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1398,22.561,"[80, 18, 53]",126690726.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1399,22.559,"[28, 12, 35, 878]",441818803.0,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1400,22.554000000000002,"[12, 18, 36, 10752]",69995385.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1401,22.552,"[35, 14, 27]",153083102.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1402,22.523000000000003,"[18, 9648, 53]",220021259.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1403,22.517,"[18, 10749]",1040000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1404,22.517,"[35, 10749, 80, 18, 9648]",14710975.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True
1405,22.500999999999998,"[18, 10749, 14]",101344412.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1406,22.499000000000002,"[35, 18, 10749]",100000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1407,22.49,"[28, 53]",378882411.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1408,22.49,[27],52882018.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1409,22.476999999999997,"[35, 18, 10751]",133821816.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1410,22.471,"[27, 878, 53]",57096190.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
1411,22.458000000000002,"[35, 16, 10751]",343397247.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1412,22.45300000000001,"[28, 14, 27]",67918658.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1413,22.443,"[28, 12, 878, 53, 10749]",63327201.0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
1414,22.421,"[28, 12, 14, 878]",14296438.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1415,22.4,"[28, 12, 35, 10751]",119723358.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1416,22.398000000000003,[18],1060056.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1417,22.395,"[28, 12]",474171806.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1418,22.394000000000002,"[80, 18, 53]",26000000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1419,22.386,"[28, 12, 14, 878, 10751]",66000000.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1420,22.381999999999998,[35],223241637.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421,22.346,"[16, 10751]",20300000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1422,22.342,"[53, 80, 9648]",22586863.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1423,22.33,"[28, 80, 14]",336529144.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1424,22.325,"[12, 16, 878, 10751]",381509870.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1425,22.323,"[28, 80, 53]",72629670.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1426,22.316999999999997,"[12, 16, 10749, 10751]",346079773.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1427,22.299,"[27, 9648]",172363301.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1428,22.296,"[12, 16, 35, 10751]",53431158.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1429,22.296,"[35, 18]",264118201.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1430,22.29,"[80, 18, 9648]",351839303.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1431,22.271,"[18, 10749]",10462500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1432,22.268,"[27, 53]",72527595.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1433,22.267,"[18, 14, 27, 9648, 53]",152944660.0,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
1434,22.265,"[35, 14]",35081550.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435,22.248,"[18, 36, 10749, 10752]",449220945.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
1436,22.247,"[18, 53]",4526.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1437,22.206999999999997,[35],32438988.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1438,22.206,"[18, 10402, 36]",60000000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1439,22.201999999999998,"[28, 12, 18, 36]",182968902.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1440,22.199,"[12, 14, 28]",91627228.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1441,22.189,"[27, 53]",40996665.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
1442,22.16800000000001,"[80, 18]",30641770.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1443,22.166999999999998,"[12, 18, 37]",424208848.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1444,22.153000000000002,"[28, 35]",12342632.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1445,22.147,"[28, 12, 35, 14, 10751]",574480841.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1446,22.138,"[35, 10751]",93375151.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
